country,outcome,posterior_median,parameter_credible_interval_low,parameter_credible_interval_high,combined_median,combined_credible_interval_low,combined_credible_interval_high,posterior_draws,stochastic_replicates_per_draw,stochastic_overlay_applied,superspreading_k,aggregate_over_analysis_years,household_design_effect,credible_interval_low_percentile,credible_interval_high_percentile,superspreading_k_sweep
Brazil,total_child_adolescent_reported_cases,891359.7761818937,882487.3004716871,897914.5993311333,889458.5,744661.875,1051133.15,100,100,True,5.0,True,3.0,2.5,97.5,5.0
Brazil,resistant_infections,79270116.23817995,78633228.16075836,79733922.07668994,79242665.0,66280989.0,93330533.87499999,100,100,True,5.0,True,3.0,2.5,97.5,5.0
Thailand,annualized_infections_per_100k,1169.5573374026167,1144.73331994152,1198.0533825698792,1164.9607089561885,977.613244947551,1380.437878497319,100,100,True,5.0,True,3.0,2.5,97.5,5.0
Thailand,annualized_reported_cases_per_100k,16.832831048465316,16.458935518804882,17.26352673062985,16.765460893724487,14.043816284889644,19.902846325704612,100,100,True,5.0,True,3.0,2.5,97.5,5.0
Thailand,annualized_infant_cases_per_100k,617.3828593168413,601.7725391014845,635.5039647703599,615.6380812840811,514.4084244500727,728.0484541420068,100,100,True,5.0,True,3.0,2.5,97.5,5.0
Thailand,annualized_infant_infections_per_100k,1207.9139615871304,1177.2643390654853,1243.50842201483,1204.3800812777313,1007.6160232059485,1431.0212307366417,100,100,True,5.0,True,3.0,2.5,97.5,5.0
Thailand,annualized_child_1_9_cases_per_100k,290.58694606121924,283.5395377826196,298.72928627858204,290.53524679293724,241.82616037346023,342.55147061731543,100,100,True,5.0,True,3.0,2.5,97.5,5.0
Thailand,annualized_adolescent_cases_per_100k,322.20649159636116,315.7925731095454,329.6618247963297,320.88574125190837,269.22663035351667,380.73507582895655,100,100,True,5.0,True,3.0,2.5,97.5,5.0
Thailand,annualized_child_adolescent_cases_per_100k,321.1933868715763,314.0417040710507,329.4818833445368,320.5563816964632,268.25626115622777,378.44072383374294,100,100,True,5.0,True,3.0,2.5,97.5,5.0
Thailand,annualized_child_adolescent_infections_per_100k,1593.1652508944635,1556.8835003017505,1635.1775555942618,1587.470042399637,1331.7864993889516,1885.9799127313531,100,100,True,5.0,True,3.0,2.5,97.5,5.0
Thailand,annualized_child_adolescent_reported_cases_per_100k,60.928271328352196,59.48979027571712,62.59475293498962,60.77912057225171,50.61677673157158,72.27493911015624,100,100,True,5.0,True,3.0,2.5,97.5,5.0
Thailand,total_infections,21070079.23826027,20622863.868150834,21583447.76615072,21010143.5,17623148.925,24816923.474999998,100,100,True,5.0,True,3.0,2.5,97.5,5.0
Thailand,total_reported_cases,303250.702340999,296514.8132809869,311009.8705709075,302280.0,253167.75,356552.52499999997,100,100,True,5.0,True,3.0,2.5,97.5,5.0
Thailand,total_infant_cases,80191.12719180401,78163.52116254038,82544.85605415708,80093.5,67128.925,94775.99999999999,100,100,True,5.0,True,3.0,2.5,97.5,5.0
Thailand,total_infant_infections,156894.511515226,152913.46829791213,161517.8336998057,156675.0,130802.7,186145.57499999998,100,100,True,5.0,True,3.0,2.5,97.5,5.0
Thailand,total_child_1_9_cases,377813.2181547567,368650.3698602481,388399.6664843578,377037.0,315639.5,446385.44999999995,100,100,True,5.0,True,3.0,2.5,97.5,5.0
Thailand,total_adolescent_cases,420513.21762858354,412142.3824981458,430243.2081728779,419914.5,351221.15,497643.8,100,100,True,5.0,True,3.0,2.5,97.5,5.0
Thailand,total_child_adolescent_cases,878517.3154135076,858956.2735209343,901187.7307113928,877365.0,734622.475,1035148.8,100,100,True,5.0,True,3.0,2.5,97.5,5.0
Thailand,total_child_adolescent_infections,4357571.844359009,4258335.222327221,4472482.479697557,4347023.5,3629778.4,5155289.3,100,100,True,5.0,True,3.0,2.5,97.5,5.0
Thailand,total_child_adolescent_reported_cases,166648.9521515941,162714.46723588856,171207.05630098778,165928.5,139042.625,197225.47499999998,100,100,True,5.0,True,3.0,2.5,97.5,5.0
Thailand,resistant_infections,20658255.066125117,20217358.99717524,21163302.595318813,20623270.5,17261385.1,24431387.299999997,100,100,True,5.0,True,3.0,2.5,97.5,5.0
South_Africa,annualized_infections_per_100k,1220.9272488748297,1208.394704598948,1236.5771207837486,1216.389148631416,1018.1077192823661,1434.9730363653262,100,100,True,5.0,True,3.0,2.5,97.5,5.0
South_Africa,annualized_reported_cases_per_100k,19.860847975404667,19.640808874869794,20.134655747839933,19.77634084102175,16.64280828589079,23.399179177687138,100,100,True,5.0,True,3.0,2.5,97.5,5.0
South_Africa,annualized_infant_cases_per_100k,542.9038394477827,535.6543646868853,551.933472380663,541.0931291538475,452.60562338577273,641.2667787672499,100,100,True,5.0,True,3.0,2.5,97.5,5.0
South_Africa,annualized_infant_infections_per_100k,1003.3944270536407,989.9529451256457,1020.1402717985438,1000.7077766540981,837.5423873465418,1181.095687727383,100,100,True,5.0,True,3.0,2.5,97.5,5.0
South_Africa,annualized_child_1_9_cases_per_100k,273.18038811442017,269.9009660665491,277.23724629191383,272.8608788954076,228.45591169901277,322.7467394850825,100,100,True,5.0,True,3.0,2.5,97.5,5.0
South_Africa,annualized_adolescent_cases_per_100k,340.8728881666505,338.01107712361335,344.4728610018721,338.83110666655153,284.34480838074376,401.4118073128493,100,100,True,5.0,True,3.0,2.5,97.5,5.0
South_Africa,annualized_child_adolescent_cases_per_100k,317.41217722709564,314.10872753879386,321.5284887610583,316.9157737819995,265.7360015764772,375.0486940181537,100,100,True,5.0,True,3.0,2.5,97.5,5.0
South_Africa,annualized_child_adolescent_infections_per_100k,1520.5510136215512,1503.8936855791667,1541.3354581742976,1515.4661056636642,1273.296529760581,1792.9144300547687,100,100,True,5.0,True,3.0,2.5,97.5,5.0
South_Africa,annualized_child_adolescent_reported_cases_per_100k,51.49546330144912,50.897608792913175,52.23883948669815,51.306728802006134,42.835382786090605,60.86695243542471,100,100,True,5.0,True,3.0,2.5,97.5,5.0
South_Africa,total_infections,23125294.598676283,22887918.631931633,23421715.12596416,23064417.0,19281108.825,27254900.474999998,100,100,True,5.0,True,3.0,2.5,97.5,5.0
South_Africa,total_reported_cases,376179.62973143975,372011.9210076627,381365.7580744952,375089.5,313366.475,444451.9749999999,100,100,True,5.0,True,3.0,2.5,97.5,5.0
South_Africa,total_infant_cases,151859.98815937154,149832.17952814163,154385.73927966965,151161.0,126515.275,179160.075,100,100,True,5.0,True,3.0,2.5,97.5,5.0
South_Africa,total_infant_infections,280667.50451891206,276907.6799834947,285351.6191928986,279999.0,234210.925,330834.0,100,100,True,5.0,True,3.0,2.5,97.5,5.0
South_Africa,total_child_1_9_cases,730603.5067405299,721832.9010994226,741453.3151007664,728746.5,611492.575,864236.5999999999,100,100,True,5.0,True,3.0,2.5,97.5,5.0
South_Africa,total_adolescent_cases,802334.8763181593,795598.8428416327,810808.3674978187,798444.5,671316.775,946604.0999999999,100,100,True,5.0,True,3.0,2.5,97.5,5.0
South_Africa,total_child_adolescent_cases,1684798.3712180606,1667263.923469197,1706647.4218782547,1680680.5,1405905.65,1986534.7249999999,100,100,True,5.0,True,3.0,2.5,97.5,5.0
South_Africa,total_child_adolescent_infections,8070962.78877359,7982547.019135592,8181284.949519933,8066611.5,6765540.225,9539329.95,100,100,True,5.0,True,3.0,2.5,97.5,5.0
South_Africa,total_child_adolescent_reported_cases,273333.7878002195,270160.42373668903,277279.56883516157,272477.5,228612.2,321946.5,100,100,True,5.0,True,3.0,2.5,97.5,5.0
South_Africa,resistant_infections,22841922.399740018,22608692.83227583,23133489.656526864,22803373.5,19116805.25,27001700.95,100,100,True,5.0,True,3.0,2.5,97.5,5.0
Australia,annualized_infections_per_100k,3249.96251817802,3247.072480715492,3252.746486277627,3243.9559101497093,2870.8264390658856,3655.3336643477082,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Australia,annualized_reported_cases_per_100k,40.19054492905143,40.140901898243406,40.23245447294075,40.17758943964472,35.45022966419661,45.27852007101647,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Australia,annualized_infant_cases_per_100k,2771.5221860883266,2766.463602423827,2775.2771515170057,2771.325055692405,2448.4064368958852,3121.8558465896963,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Australia,annualized_infant_infections_per_100k,5973.270847271081,5961.955051193626,5981.686500437577,5967.680504123351,5274.731722699868,6727.833236525244,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Australia,annualized_child_1_9_cases_per_100k,1177.652609563181,1176.0887256297988,1178.9393422634,1175.6138679075987,1039.8910494071145,1328.2454919681772,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Australia,annualized_adolescent_cases_per_100k,782.9272369055154,782.5232528582591,783.3190713548133,783.3469845632093,689.903326278736,881.5025481737973,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Australia,annualized_child_adolescent_cases_per_100k,1081.2730504332847,1080.1099644220956,1082.3092177167166,1078.79705416627,950.6785627002315,1216.3873760740737,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Australia,annualized_child_adolescent_infections_per_100k,5080.093083597724,5074.98909503373,5084.795518046938,5080.41035385004,4484.1124437305425,5721.115265533265,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Australia,annualized_child_adolescent_reported_cases_per_100k,153.9676912937009,153.75174308567753,154.14019990483646,153.8235557250793,135.30775179136901,173.22803539092533,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Australia,total_infections,25019094.50174131,24996846.205362234,25040526.242840223,25000126.0,22094954.1,28221630.974999998,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Australia,total_reported_cases,309397.73489458486,309015.5693333411,309720.36594110384,308810.5,272215.3,346992.75,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Australia,total_infant_cases,215794.84895772423,215400.98001869733,216087.21611121568,215788.5,190099.6,243325.125,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Australia,total_infant_infections,465087.7726112348,464206.70770053635,465743.0277992455,464317.0,410081.375,521683.625,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Australia,total_child_1_9_cases,886392.5143575806,885215.4142318247,887361.0087123087,885219.0,782191.5,995823.825,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Australia,total_adolescent_cases,535602.3493293645,535325.9830385358,535870.4042507961,535292.5,473847.575,601345.075,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Australia,total_child_adolescent_cases,1637740.74570735,1635979.0875111327,1639310.1669657032,1635233.5,1445378.925,1844181.0499999998,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Australia,total_child_adolescent_infections,7694518.449297467,7686787.736713883,7701640.948102631,7691165.5,6785433.45,8632633.875,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Australia,total_child_adolescent_reported_cases,233205.8137124771,232878.72964327314,233467.10229004224,232918.0,205420.875,262038.175,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Australia,resistant_infections,24638910.15676273,24616951.542385086,24660205.20424945,24615925.0,21790250.225,27635532.65,100,100,True,10.0,True,3.0,2.5,97.5,10.0
China,annualized_infections_per_100k,558.0199779659752,550.9957714382502,567.145075749054,557.6747044650763,492.23152293261535,628.6214901441853,100,100,True,10.0,True,3.0,2.5,97.5,10.0
China,annualized_reported_cases_per_100k,16.024329059141174,15.81873213536619,16.291527461564904,16.020622949488967,14.147066451227012,18.100851280754682,100,100,True,10.0,True,3.0,2.5,97.5,10.0
China,annualized_infant_cases_per_100k,321.6363540850226,317.3494619043066,327.17151702277727,321.3202971821968,284.04872568485587,362.6516881968018,100,100,True,10.0,True,3.0,2.5,97.5,10.0
China,annualized_infant_infections_per_100k,644.9143258887868,636.3003968762647,656.041290719727,644.9860822882109,568.2125499070833,726.5182008283842,100,100,True,10.0,True,3.0,2.5,97.5,10.0
China,annualized_child_1_9_cases_per_100k,140.36408897370652,138.46964520951508,142.8298009443535,140.39053328567184,123.91526571866164,157.86426184354698,100,100,True,10.0,True,3.0,2.5,97.5,10.0
China,annualized_adolescent_cases_per_100k,179.57858094374066,177.23694851345047,182.68450050074046,179.3831974310943,158.18658165211735,202.16820855672034,100,100,True,10.0,True,3.0,2.5,97.5,10.0
China,annualized_child_adolescent_cases_per_100k,168.26933136261073,166.04236154507478,171.19542039665993,167.97150739720388,148.7675679550993,189.43278243272005,100,100,True,10.0,True,3.0,2.5,97.5,10.0
China,annualized_child_adolescent_infections_per_100k,806.7574591538747,795.9352469913989,821.0009084104473,806.452021915873,710.8453391485024,908.3140980966934,100,100,True,10.0,True,3.0,2.5,97.5,10.0
China,annualized_child_adolescent_reported_cases_per_100k,61.083443472382314,60.26975493368815,62.14559587941497,61.073246656447715,53.796766476476805,68.787926509362,100,100,True,10.0,True,3.0,2.5,97.5,10.0
China,total_infections,194894849.19100732,192441564.85933563,198081893.7735963,195041548.5,172389287.325,220246042.625,100,100,True,10.0,True,3.0,2.5,97.5,10.0
China,total_reported_cases,5596679.901590946,5524872.828469046,5690001.994267832,5591785.0,4925373.4,6299726.925,100,100,True,10.0,True,3.0,2.5,97.5,10.0
China,total_infant_cases,669330.7190129944,660409.623846542,680849.487261614,668798.0,587964.525,754616.625,100,100,True,10.0,True,3.0,2.5,97.5,10.0
China,total_infant_infections,1342077.6723977395,1324151.9403652619,1365233.0755243436,1340600.5,1183898.2,1514017.65,100,100,True,10.0,True,3.0,2.5,97.5,10.0
China,total_child_1_9_cases,2977434.5569295655,2937249.1864946624,3029737.7897022325,2977295.0,2622012.1,3357274.1,100,100,True,10.0,True,3.0,2.5,97.5,10.0
China,total_adolescent_cases,4331316.0317998715,4274837.421938026,4406228.754121364,4329630.5,3828032.175,4875041.55,100,100,True,10.0,True,3.0,2.5,97.5,10.0
China,total_child_adolescent_cases,7978082.607372576,7872496.232279231,8116816.031085211,7978069.5,7033444.85,8994857.049999999,100,100,True,10.0,True,3.0,2.5,97.5,10.0
China,total_child_adolescent_infections,38250450.04412348,37737341.09037597,38925768.68867883,38234170.5,33698819.325,43060018.199999996,100,100,True,10.0,True,3.0,2.5,97.5,10.0
China,total_child_adolescent_reported_cases,2896123.458857036,2857544.3893999686,2946482.842395118,2891063.5,2550817.125,3269989.75,100,100,True,10.0,True,3.0,2.5,97.5,10.0
China,resistant_infections,194888576.04644132,192435298.91852692,198075607.94655257,194752087.5,171451089.15,219403859.55,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,annualized_infections_per_100k,2874.584721708537,2870.526445267881,2878.624717498374,2869.63894054865,2539.897427732471,3234.255033877993,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,annualized_reported_cases_per_100k,49.83643866051155,49.755900456329385,49.91949521163811,49.822998011047645,43.965968882292884,55.97652288215941,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,annualized_infant_cases_per_100k,2513.2990662977545,2508.4290072485596,2518.444429016455,2512.7847176026225,2223.783950409158,2832.550633289852,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,annualized_infant_infections_per_100k,5304.741962154045,5294.566760080805,5315.403827606627,5299.43336671518,4672.031787168604,5963.385384707661,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,annualized_child_1_9_cases_per_100k,1084.1065369346888,1082.2479933718976,1086.0110771230466,1082.3069529598392,961.0314404496899,1217.7556055489142,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,annualized_adolescent_cases_per_100k,691.7722563977181,690.8687364809489,692.6490395970352,690.40660671827,610.3158333331601,778.8650886140398,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,annualized_child_adolescent_cases_per_100k,975.6617952678312,974.0858676701829,977.2519453453593,974.3337810838295,861.9884822629359,1097.2647006500267,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,annualized_child_adolescent_infections_per_100k,4618.1832533942015,4611.056717888687,4625.339019464238,4612.405403517747,4053.120786519159,5174.842437773661,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,annualized_child_adolescent_reported_cases_per_100k,191.98485767729136,191.65295403859994,192.332202317695,192.00288639430278,169.47155808545153,216.44445762937167,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,total_infections,54227664.29369774,54151106.851974934,54303876.87054695,54194450.0,47959268.0,60885984.525,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,total_reported_cases,940140.5513869894,938621.2367311909,941707.3732933312,938962.0,827292.025,1059583.25,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,total_infant_cases,445029.07554083015,444166.7358774119,445940.1633420835,445325.0,393184.0,500610.0,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,total_infant_infections,939308.9917684682,937507.2720473893,941196.8847919927,938793.0,827844.775,1057720.7249999999,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,total_child_1_9_cases,1864242.585131161,1861046.6125817096,1867517.65586662,1861741.0,1643921.6,2099574.625,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,total_adolescent_cases,1117912.9072258617,1116452.80714196,1119329.8006511247,1116468.5,987474.45,1258197.5999999999,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,total_child_adolescent_cases,3427201.9067881918,3421666.155601081,3432787.619859828,3422120.5,3024480.925,3858300.65,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,total_child_adolescent_infections,16222267.3150639,16197233.97783535,16247403.342912007,16213343.5,14309962.65,18197744.125,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,total_child_adolescent_reported_cases,674384.1701128443,673218.2944233894,675604.2862449681,674337.5,594530.825,758198.2749999999,100,100,True,10.0,True,3.0,2.5,97.5,10.0
United_Kingdom,resistant_infections,53153961.535604134,53083182.922812685,53219765.09759225,53131325.0,46984331.9,59871830.725,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Japan,annualized_infections_per_100k,1388.2986563923923,1373.070498912465,1403.7559854724348,1385.9194043289685,1225.989261368076,1560.167050283651,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Japan,annualized_reported_cases_per_100k,22.321983786784067,22.06630755328982,22.581856395604085,22.312246837550944,19.69130709782165,25.098756011845722,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Japan,annualized_infant_cases_per_100k,689.7494001699426,681.0620235914115,698.6122009475865,688.6174125318605,607.9431325449818,776.582824119179,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Japan,annualized_infant_infections_per_100k,1377.6737983062217,1360.2569830964164,1395.4452933501689,1375.1808364686167,1213.5395642917101,1550.7762141055468,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Japan,annualized_child_1_9_cases_per_100k,318.95278595565173,314.87939620498,323.1037644048701,318.55331364135924,280.63797254481943,359.19464911196394,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Japan,annualized_adolescent_cases_per_100k,392.1216678252673,387.9887819045192,396.30206963824503,391.4133703510843,345.7412445941772,440.4317188644853,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Japan,annualized_child_adolescent_cases_per_100k,371.5311295735364,367.20150140374636,375.9291241011845,371.096637846592,327.05420362475724,419.19164170689345,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Japan,annualized_child_adolescent_infections_per_100k,1815.0946666675331,1793.5800911246542,1836.96065436012,1814.841754296699,1604.6534218311508,2042.4271436269155,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Japan,annualized_child_adolescent_reported_cases_per_100k,83.94468181645163,82.91981231023246,84.98794415250178,83.7155263198292,74.072840931963,94.31569002947445,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Japan,total_infections,40698876.30921185,40252452.99859638,41152017.93874468,40715174.5,35953395.2,45785188.775,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Japan,total_reported_cases,654383.4447519494,646888.1301760436,662001.7788699187,653338.0,578545.875,737083.1,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Japan,total_infant_cases,131133.71116362137,129482.08536236534,132818.6881810921,131100.5,115901.575,148058.375,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Japan,total_infant_infections,261920.45676337773,258609.20841140408,265299.1359725101,261544.0,230656.625,294132.3,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Japan,total_child_1_9_cases,591365.6554879787,583813.2438535144,599061.9233981007,590380.5,520803.375,668510.2999999999,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Japan,total_adolescent_cases,704348.2778299231,696924.5845946445,711857.32303681,703396.0,621437.675,793891.2999999999,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Japan,total_child_adolescent_cases,1426847.644481523,1410219.9138105242,1443737.9346160027,1427293.0,1258230.175,1606247.7249999999,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Japan,total_child_adolescent_infections,6970784.7970056515,6888159.094799057,7054760.089252648,6956546.5,6135674.25,7837256.299999999,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Japan,total_child_adolescent_reported_cases,322385.5606770839,318449.598169666,326392.1603609714,322113.0,283836.35,363209.02499999997,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Japan,resistant_infections,40641343.277155586,40196056.30509526,41093270.12502642,40556742.5,35811207.275,45680411.8,100,100,True,10.0,True,3.0,2.5,97.5,10.0
New_Zealand,annualized_infections_per_100k,3446.6201700489037,3445.1448227932938,3447.8696425272237,3441.32929946674,3029.52232293138,3883.3908424221536,100,100,True,10.0,True,3.0,2.5,97.5,10.0
New_Zealand,annualized_reported_cases_per_100k,61.631527813213424,61.58162944247284,61.67279520405739,61.491308538592875,54.18723925351256,69.27790096245205,100,100,True,10.0,True,3.0,2.5,97.5,10.0
New_Zealand,annualized_infant_cases_per_100k,3110.731759445792,3106.4468624161577,3114.373951426714,3107.4057304660632,2743.1454202539508,3503.4185038722053,100,100,True,10.0,True,3.0,2.5,97.5,10.0
New_Zealand,annualized_infant_infections_per_100k,6600.479130697988,6591.1181595963735,6608.483436002051,6591.193353434914,5822.804423460286,7435.969343102262,100,100,True,10.0,True,3.0,2.5,97.5,10.0
New_Zealand,annualized_child_1_9_cases_per_100k,1264.1102404614928,1262.9501096157326,1265.1041783228789,1263.3561621715432,1115.181771902728,1422.6907713586622,100,100,True,10.0,True,3.0,2.5,97.5,10.0
New_Zealand,annualized_adolescent_cases_per_100k,824.0479346211548,823.9417877585972,824.1395581153704,823.2306369246271,726.4899633281616,929.7645720999093,100,100,True,10.0,True,3.0,2.5,97.5,10.0
New_Zealand,annualized_child_adolescent_cases_per_100k,1156.1671646417465,1155.376242384147,1156.8066834658591,1153.6311024931315,1019.773693987732,1302.9451219726004,100,100,True,10.0,True,3.0,2.5,97.5,10.0
New_Zealand,annualized_child_adolescent_infections_per_100k,5434.162100793876,5430.912786717667,5436.751001090852,5423.553953629114,4781.567469423984,6093.656861393152,100,100,True,10.0,True,3.0,2.5,97.5,10.0
New_Zealand,annualized_child_adolescent_reported_cases_per_100k,236.4070296953812,236.17175696674653,236.60613987519872,236.37828193036432,208.6130932524252,265.6096907619241,100,100,True,10.0,True,3.0,2.5,97.5,10.0
New_Zealand,total_infections,4948252.509373121,4946134.37934397,4950046.354118179,4942898.0,4358337.35,5572372.2,100,100,True,10.0,True,3.0,2.5,97.5,10.0
New_Zealand,total_reported_cases,88483.31033173387,88411.67213239739,88542.55721267218,88407.5,78020.95,99661.1,100,100,True,10.0,True,3.0,2.5,97.5,10.0
New_Zealand,total_infant_cases,43973.01647929666,43912.445582683235,44024.502208356906,43850.5,38677.975,49469.075,100,100,True,10.0,True,3.0,2.5,97.5,10.0
New_Zealand,total_infant_infections,93303.76259672911,93171.43679940309,93416.91080124829,93222.0,82134.725,105010.075,100,100,True,10.0,True,3.0,2.5,97.5,10.0
New_Zealand,total_child_1_9_cases,173871.21890424078,173711.64970211126,174007.9297483553,173479.5,154073.0,196081.075,100,100,True,10.0,True,3.0,2.5,97.5,10.0
New_Zealand,total_adolescent_cases,105395.0316941441,105381.45562888247,105406.75030560358,105183.0,92931.925,118580.25,100,100,True,10.0,True,3.0,2.5,97.5,10.0
New_Zealand,total_child_adolescent_cases,323240.5307473506,323019.40519464586,323419.32698614954,323040.5,285957.725,363293.25,100,100,True,10.0,True,3.0,2.5,97.5,10.0
New_Zealand,total_child_adolescent_infections,1519279.8202055926,1518371.3786684228,1520003.622848994,1517110.0,1337777.8,1708886.65,100,100,True,10.0,True,3.0,2.5,97.5,10.0
New_Zealand,total_child_adolescent_reported_cases,66094.53721617121,66028.75986245637,66150.20439432109,66034.5,58118.975,74607.025,100,100,True,10.0,True,3.0,2.5,97.5,10.0
New_Zealand,resistant_infections,4864978.962206428,4863853.878960011,4865954.800422965,4856070.0,4281609.85,5473519.175,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Sweden,annualized_infections_per_100k,1637.658631205285,1624.1362383853611,1652.3561509688338,1634.0866509227367,1442.6934378996532,1844.9929944779574,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Sweden,annualized_reported_cases_per_100k,23.25601406667896,23.050395430805686,23.47962877775184,23.261710004251714,20.52394672721731,26.245233208103798,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Sweden,annualized_infant_cases_per_100k,847.1899237515413,838.8939759574723,856.2450941218315,846.5587869239595,743.8675944218049,955.9383154781152,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Sweden,annualized_infant_infections_per_100k,1804.0126258317957,1786.1790986996104,1823.4484902540664,1802.2771112898522,1583.9719736805118,2037.2398792478068,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Sweden,annualized_child_1_9_cases_per_100k,452.0124231012735,447.6212959970447,456.7790161372564,452.09701931757,399.19321817072023,510.007810492132,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Sweden,annualized_adolescent_cases_per_100k,488.5738046331304,484.7147912395154,492.7765614554889,487.7697966437884,431.0993512815763,548.2706773629577,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Sweden,annualized_child_adolescent_cases_per_100k,488.59154503966886,484.2534462024371,493.30833998798676,487.5985104988365,430.20497131872634,550.4037450883184,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Sweden,annualized_child_adolescent_infections_per_100k,2447.898472652151,2426.5561802555303,2471.0766635111927,2447.22560365119,2163.2129689661274,2758.4024430486734,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Sweden,annualized_child_adolescent_reported_cases_per_100k,83.25010424007036,82.4714237393977,84.0971399513294,83.1142462434042,73.33494115694113,94.01967167919427,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Sweden,total_infections,4657726.202858799,4619266.659197407,4699527.968843064,4648525.0,4105693.175,5240737.35,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Sweden,total_reported_cases,66143.29997009318,65558.49231015882,66779.29093821526,66097.0,58501.975,74831.0,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Sweden,total_infant_cases,21276.85075831571,21068.501208273265,21504.267894400626,21257.5,18726.0,23987.025,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Sweden,total_infant_infections,45307.08679344172,44859.20459280182,45795.21108530227,45307.0,39931.9,51051.274999999994,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Sweden,total_child_1_9_cases,111240.6808261838,110160.020306349,112413.74382772956,111070.0,98347.95,125068.075,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Sweden,total_adolescent_cases,114951.66702351382,114043.71814834428,115940.4918337115,114812.0,101227.8,129146.54999999999,100,100,True,10.0,True,3.0,2.5,97.5,10.0
Sweden,total_child_adolescent_cases,247469.46766171893,245272.23966296655,249858.5035558417,247405.0,218066.85,278266.225,100,100,True,10.0,True,3.0,2.5,97.5,10.0
